index	prediction
347	NONSATD
348	IMPLEMENTATION
349	NONSATD
350	NONSATD
351	IMPLEMENTATION
352	NONSATD
353	IMPLEMENTATION
354	NONSATD
355	NONSATD
356	NONSATD
357	NONSATD
358	NONSATD
359	NONSATD
360	NONSATD
361	IMPLEMENTATION
362	NONSATD
363	IMPLEMENTATION
364	NONSATD
365	NONSATD
366	NONSATD
367	NONSATD
368	IMPLEMENTATION
369	NONSATD
370	NONSATD
371	NONSATD
372	NONSATD
373	NONSATD
374	IMPLEMENTATION
375	DESIGN
376	DESIGN
377	NONSATD
378	NONSATD
379	TEST
380	DEFECT
381	NONSATD
382	NONSATD
383	DESIGN
384	DESIGN
385	IMPLEMENTATION
386	DESIGN
387	NONSATD
388	NONSATD
389	IMPLEMENTATION
390	IMPLEMENTATION
391	IMPLEMENTATION
392	DESIGN
393	IMPLEMENTATION
394	DEFECT
395	NONSATD
396	DESIGN
397	IMPLEMENTATION
398	DOCUMENTATION
399	DOCUMENTATION
400	DOCUMENTATION
401	DOCUMENTATION
402	DOCUMENTATION
403	DOCUMENTATION
404	DOCUMENTATION
405	DESIGN
406	NONSATD
407	NONSATD
408	NONSATD
409	NONSATD
410	DEFECT
411	DEFECT
412	NONSATD
413	DESIGN
414	NONSATD
415	IMPLEMENTATION
416	NONSATD
417	NONSATD
418	NONSATD
419	NONSATD
420	DESIGN
421	NONSATD
422	NONSATD
423	DESIGN
424	NONSATD
425	NONSATD
426	DESIGN
427	NONSATD
428	NONSATD
429	NONSATD
430	DEFECT
431	NONSATD
432	NONSATD
433	NONSATD
434	DESIGN
435	NONSATD
436	DESIGN
437	NONSATD
438	NONSATD
439	NONSATD
440	DEFECT
441	NONSATD
442	NONSATD
443	NONSATD
444	NONSATD
445	NONSATD
446	NONSATD
447	DEFECT
448	DESIGN
449	DESIGN
450	NONSATD
451	DESIGN
452	DESIGN
453	DESIGN
454	NONSATD
455	DEFECT
456	NONSATD
457	DESIGN
458	NONSATD
459	IMPLEMENTATION
460	IMPLEMENTATION
461	DESIGN
462	DESIGN
463	NONSATD
464	DOCUMENTATION
465	DOCUMENTATION
466	DOCUMENTATION
467	DOCUMENTATION
468	DOCUMENTATION
469	DOCUMENTATION
470	DOCUMENTATION
471	DOCUMENTATION
472	DOCUMENTATION
473	DOCUMENTATION
474	NONSATD
475	NONSATD
476	DESIGN
477	NONSATD
478	DESIGN
479	DESIGN
480	NONSATD
481	NONSATD
482	NONSATD
483	NONSATD
484	NONSATD
485	NONSATD
486	NONSATD
487	DEFECT
488	NONSATD
489	NONSATD
490	NONSATD
491	NONSATD
492	NONSATD
493	NONSATD
494	NONSATD
495	DESIGN
496	DESIGN
497	DESIGN
498	DEFECT
499	NONSATD
500	NONSATD
501	NONSATD
502	NONSATD
503	DESIGN
504	NONSATD
505	NONSATD
506	IMPLEMENTATION
507	NONSATD
508	IMPLEMENTATION
509	DESIGN
510	DESIGN
511	NONSATD
512	NONSATD
513	NONSATD
514	NONSATD
515	NONSATD
516	NONSATD
517	NONSATD
518	NONSATD
519	NONSATD
520	DESIGN
521	NONSATD
522	NONSATD
523	NONSATD
524	DESIGN
525	DESIGN
526	NONSATD
527	NONSATD
528	NONSATD
529	NONSATD
530	NONSATD
531	NONSATD
532	NONSATD
533	NONSATD
534	NONSATD
535	NONSATD
536	NONSATD
537	NONSATD
538	DESIGN
539	NONSATD
540	NONSATD
541	NONSATD
542	NONSATD
543	NONSATD
544	DESIGN
545	NONSATD
546	NONSATD
547	DESIGN
548	NONSATD
549	NONSATD
550	NONSATD
551	DESIGN
552	NONSATD
553	NONSATD
554	NONSATD
555	NONSATD
556	NONSATD
557	NONSATD
558	IMPLEMENTATION
559	NONSATD
560	NONSATD
561	NONSATD
562	NONSATD
563	NONSATD
564	NONSATD
565	NONSATD
566	NONSATD
567	NONSATD
568	NONSATD
569	NONSATD
570	NONSATD
571	NONSATD
572	NONSATD
573	NONSATD
574	NONSATD
575	NONSATD
576	DESIGN
577	DESIGN
578	NONSATD
579	NONSATD
580	NONSATD
581	DESIGN
582	NONSATD
583	NONSATD
584	NONSATD
585	DESIGN
586	NONSATD
587	NONSATD
588	IMPLEMENTATION
589	NONSATD
590	NONSATD
591	DESIGN
592	NONSATD
593	NONSATD
594	NONSATD
595	DESIGN
596	NONSATD
597	NONSATD
598	NONSATD
599	NONSATD
600	NONSATD
601	NONSATD
602	DESIGN
603	NONSATD
604	NONSATD
605	NONSATD
606	NONSATD
607	NONSATD
608	NONSATD
609	NONSATD
610	NONSATD
611	NONSATD
612	NONSATD
613	NONSATD
614	NONSATD
615	NONSATD
616	NONSATD
617	IMPLEMENTATION
618	NONSATD
619	NONSATD
620	DESIGN
621	IMPLEMENTATION
622	NONSATD
623	NONSATD
624	NONSATD
625	DESIGN
626	NONSATD
627	DOCUMENTATION
628	DESIGN
629	NONSATD
630	NONSATD
631	NONSATD
632	IMPLEMENTATION
633	DESIGN
634	NONSATD
635	NONSATD
636	IMPLEMENTATION
637	DESIGN
