index	prediction
357	DESIGN
358	DESIGN
359	DESIGN
360	DESIGN
361	DESIGN
362	DEFECT
363	IMPLEMENTATION
364	DESIGN
365	DESIGN
366	DESIGN
367	DESIGN
368	DESIGN
369	DEFECT
370	DEFECT
371	IMPLEMENTATION
372	DESIGN
373	DESIGN
374	DESIGN
375	DESIGN
376	DESIGN
377	DEFECT
378	DESIGN
379	DESIGN
380	DESIGN
381	DESIGN
382	DEFECT
383	DESIGN
384	IMPLEMENTATION
385	DESIGN
386	IMPLEMENTATION
387	IMPLEMENTATION
388	IMPLEMENTATION
389	DEFECT
390	DESIGN
391	IMPLEMENTATION
392	IMPLEMENTATION
393	IMPLEMENTATION
394	IMPLEMENTATION
395	DESIGN
396	DESIGN
397	DEFECT
398	DESIGN
399	IMPLEMENTATION
400	IMPLEMENTATION
401	IMPLEMENTATION
402	IMPLEMENTATION
403	DESIGN
404	DEFECT
405	DEFECT
406	DEFECT
407	IMPLEMENTATION
408	IMPLEMENTATION
409	DESIGN
410	IMPLEMENTATION
411	DESIGN
412	IMPLEMENTATION
413	DEFECT
414	DESIGN
415	DESIGN
416	DESIGN
417	DEFECT
418	DESIGN
419	IMPLEMENTATION
420	DEFECT
421	DESIGN
422	DESIGN
423	DEFECT
424	IMPLEMENTATION
425	DEFECT
426	DEFECT
427	IMPLEMENTATION
428	DESIGN
429	IMPLEMENTATION
430	IMPLEMENTATION
431	DESIGN
432	DEFECT
433	IMPLEMENTATION
434	DESIGN
435	DESIGN
436	DESIGN
437	DESIGN
438	DESIGN
439	DESIGN
440	IMPLEMENTATION
441	DESIGN
442	DESIGN
443	DESIGN
444	DEFECT
445	DEFECT
446	DEFECT
447	DESIGN
448	IMPLEMENTATION
449	IMPLEMENTATION
450	IMPLEMENTATION
451	IMPLEMENTATION
452	DESIGN
453	IMPLEMENTATION
454	DEFECT
455	DESIGN
456	IMPLEMENTATION
457	TEST
458	DESIGN
459	DESIGN
