index	prediction
216	NONSATD
217	NONSATD
218	NONSATD
219	NONSATD
220	DOCUMENTATION
221	DOCUMENTATION
222	DESIGN
223	NONSATD
224	IMPLEMENTATION
225	NONSATD
226	NONSATD
227	NONSATD
228	NONSATD
229	DESIGN
230	DESIGN
231	NONSATD
232	NONSATD
233	NONSATD
234	NONSATD
235	NONSATD
236	NONSATD
237	NONSATD
238	NONSATD
239	NONSATD
240	NONSATD
241	NONSATD
242	NONSATD
243	NONSATD
244	NONSATD
245	NONSATD
246	NONSATD
247	NONSATD
248	DESIGN
249	NONSATD
250	IMPLEMENTATION
251	DEFECT
252	NONSATD
253	NONSATD
254	DESIGN
255	IMPLEMENTATION
256	DESIGN
257	DESIGN
258	NONSATD
259	NONSATD
260	NONSATD
261	DESIGN
262	NONSATD
263	NONSATD
264	IMPLEMENTATION
265	NONSATD
266	NONSATD
267	NONSATD
268	NONSATD
269	DEFECT
270	NONSATD
271	DESIGN
272	NONSATD
273	DESIGN
274	DESIGN
275	IMPLEMENTATION
276	NONSATD
277	NONSATD
278	NONSATD
279	NONSATD
280	IMPLEMENTATION
281	NONSATD
282	NONSATD
283	DESIGN
284	NONSATD
285	NONSATD
286	DESIGN
287	NONSATD
288	DESIGN
289	NONSATD
290	IMPLEMENTATION
291	NONSATD
292	NONSATD
293	DESIGN
294	NONSATD
295	NONSATD
296	NONSATD
297	NONSATD
298	DESIGN
299	NONSATD
300	IMPLEMENTATION
301	NONSATD
302	IMPLEMENTATION
303	NONSATD
304	IMPLEMENTATION
305	DESIGN
306	NONSATD
307	NONSATD
308	NONSATD
309	NONSATD
310	NONSATD
311	DESIGN
312	NONSATD
313	NONSATD
314	NONSATD
315	NONSATD
316	IMPLEMENTATION
317	NONSATD
318	NONSATD
319	NONSATD
320	NONSATD
321	NONSATD
322	NONSATD
323	NONSATD
324	NONSATD
325	NONSATD
326	IMPLEMENTATION
327	IMPLEMENTATION
328	IMPLEMENTATION
329	DEFECT
330	DESIGN
331	NONSATD
332	IMPLEMENTATION
333	NONSATD
334	IMPLEMENTATION
335	NONSATD
336	IMPLEMENTATION
337	NONSATD
338	NONSATD
339	NONSATD
340	NONSATD
341	DESIGN
342	NONSATD
343	DEFECT
344	NONSATD
345	DESIGN
346	NONSATD
347	DEFECT
348	DESIGN
349	DESIGN
350	DESIGN
351	DESIGN
352	NONSATD
353	DESIGN
354	NONSATD
355	DESIGN
356	NONSATD
357	NONSATD
358	NONSATD
359	NONSATD
360	NONSATD
361	DESIGN
362	NONSATD
363	IMPLEMENTATION
364	TEST
365	IMPLEMENTATION
366	NONSATD
367	NONSATD
368	DESIGN
369	NONSATD
370	IMPLEMENTATION
371	NONSATD
372	IMPLEMENTATION
